filename,age,gender,pc_1,pc_2,pc_3,pc_4,pc_5,pc_6,pc_7,pc_8,pc_9,pc_10,pc_11,pc_12,pc_13,pc_14,pc_15,pc_16,pc_17,pc_18,pc_19,pc_20,pc_21,pc_22,pc_23,pc_24,pc_25,pc_26,pc_27,pc_28,pc_29,pc_30,pc_31,pc_32,pc_33,pc_34,pc_35,pc_36,pc_37,pc_38,pc_39,pc_40,pc_41,pc_42,pc_43,pc_44,pc_45,pc_46,pc_47,pc_48,pc_49,pc_50
103_0_2_20170112213001988.jpg.chip.jpg,103,0,3.0084565838962543,-8.965244774601748,11.408571184554297,0.03270512905769306,-2.54305306522061,-0.9886886335942742,3.111579755147349,-0.15014958483443475,2.008211595054631,0.4261029806083542,1.471978992140159,0.6047796275064892,0.6123979882407035,-1.2696895895670834,0.23390049736780297,-2.4602085710543005,-1.2408687737217166,-0.9032717865716083,0.10387630334597957,1.0507832307305456,-0.033878937396864914,-0.03514800939075853,-0.5105155026531835,1.7649211599316241,-0.5796484561270938,-0.7410062321775686,0.9439775190285836,-1.9145361544021473,0.12159159683620135,-0.13932390728610125,-1.1855284939711235,0.3101586010219391,-0.05255202894875023,1.0175609739510778,1.8046822367012714,0.26438754477454973,0.4791343630262081,-0.6029967953452947,-1.1045136647098412,0.07932544476277839,0.05454481361363683,0.764465230337351,0.7153197355168083,-0.404122303915465,-0.9911853316438342,0.99651639953427,-1.0796317079668238,0.7159938897409457,0.2572865911595487,-0.7826701728392853
105_1_1_20170112213303693.jpg.chip.jpg,105,1,-4.58747684381945,0.11161064599383486,7.133775555284711,6.4638437973700675,3.851661081016591,-2.8596049197851157,1.1252914983549756,0.8553247866179553,0.9382886554073095,3.272185384249012,-2.1543107732881035,-0.3593145661815281,0.6943960368176286,0.4260431792908918,-0.9604401849489583,-0.03195902649213877,0.35225238724344204,0.5618753519627895,0.5340184522176032,0.27900358531439495,-0.2868628321522762,-0.7334243672157639,1.0406731992662674,1.0864927635970716,0.5873609687150654,0.5552976307441777,2.1442111191288333,0.020231756149653304,-0.39003137312804653,0.7230677746402986,-0.07039273702507169,-0.4479406382798348,-0.0701520835763835,0.11873138707733626,-0.14063459731403882,0.006650871729793765,0.700871265635731,0.29117560415076715,0.06480848252168601,-0.0960343869243865,-1.2021085882604143,-1.6029195208599187,-0.27296440385190424,0.9282171026767159,-0.6491586068378885,-0.5820863024220758,0.2541664613205866,0.4465349020717854,0.9957176608711313,0.8738729851096123
10_0_0_20170110220541850.jpg.chip.jpg,10,0,22.015356798466556,1.3098844311173943,0.5985887879112721,1.332113041419555,-0.9297065918351437,-0.03610548619763032,-0.7481450368528528,0.9119774490156194,1.512636241436905,0.21368330257091286,0.2727837312291208,0.3745779840566718,0.8564615525060324,0.5307165939700887,0.39804711785771724,1.1812874447790955,-0.6966953420820792,-0.488910396284526,-1.1869067625562688,-0.11871543429555881,-0.3964917245229774,0.8766615545152329,0.33705172888232277,0.7440340328214964,1.4994003858952976,0.9059757127870993,-0.5321366561139232,-0.3385193285870378,0.35429510963014926,-0.6445257519985488,1.1515614153350489,-0.2739715554591095,0.7668370434672188,0.2896093496980394,0.33707027831078934,-0.28282143676381566,-0.02694381340689802,0.06296213361712633,-0.47736629726090896,0.39780917407176486,-0.028569996959508424,-0.37168311171157914,0.49729446512165126,0.940622037633024,0.7354297919174991,-0.1171383825199814,-0.005155209855034502,0.08526613962964666,0.0729919908728606,0.015916691319567182
10_0_0_20170110224549512.jpg.chip.jpg,10,0,8.961674158441832,7.4443916449981495,4.306223837659985,-2.5802440727551144,-3.9188496422597443,-1.9715218846605074,0.8005543070362355,1.220851754716111,2.628451689570004,0.8282216424090026,-2.5302088978980573,-0.10791585253725089,-0.19993159917673162,0.9017311867099864,-0.09773512976096758,0.6118435127039396,-0.6335842485767266,0.6438536956499968,0.5278022088111467,0.6164131889426736,-1.4125360201827466,0.7920252127304455,0.007499240197689897,-0.34839043861353897,-0.26330567356570017,0.2013183314815128,-0.7393593572780106,-1.1949111635369636,-0.07846635377874261,0.38175652303634094,0.3733363385693025,-0.8700212475268484,0.08065106074369711,0.7130771817736715,0.24947271635329848,-0.6467878324905844,0.4567579155925033,1.2404650579247976,-0.18663628926255968,0.2268818906202009,0.8292345543117144,0.007879509168021574,0.12027405570899057,0.14692209343019752,-0.7020126570719172,-0.46176281229789884,-0.256243715093505,-0.524184787011435,0.48929437199437964,-0.21134338271977893
10_0_0_20170110225451638.jpg.chip.jpg,10,0,6.585414841616959,7.416914722025532,-5.946115837652067,3.9870563011107305,-1.4644049409352449,1.0703607295583104,-0.5812906179068473,0.06290040702507425,1.7509545829061874,-2.6817986677394465,0.6250749265909291,-0.9129760621180197,-0.38634013668409733,-1.1100152175996643,0.29305519231671356,1.0164024693935927,0.2278233926864585,-1.1594476761085932,1.0023326081076063,-0.9824558471207027,0.5918224525003002,0.10403689814603173,1.4757420492880087,-1.3144469331495006,-0.5177063347338652,0.22940711412830797,0.03287743500469257,-1.3239442479642538,-0.27214966768754933,-0.2271016654148824,0.9498363312849134,-0.09045864426458358,-0.4267885264030179,-0.605581271855372,-0.8942846171311746,0.5081172473053863,0.5098312256698289,-0.07639668450080582,-0.904694513730809,-0.9021251272228838,-0.24510068543040184,-0.24422590472726796,-0.11716982980113115,0.030472911627192983,-0.7866860002845895,0.30008933429025475,-0.8668107623452296,0.37566275498254925,-0.41230443092958424,0.32524608373957253
10_0_0_20170117175625724.jpg.chip.jpg,10,0,16.988822329342323,-2.5617513039841078,0.7560710908459831,-0.2535894540110986,4.555880766047613,1.3546582841887325,0.7302360382639332,1.2338095312084676,0.6984653483213231,-0.08498402203553529,-0.5443102935758362,2.3050752065062063,-0.28012755893097097,-1.3038752892980565,0.8230757618383774,0.7864210271859412,1.827373919312003,1.474615796585599,1.0487204151757796,0.21089261502110496,0.15839036470428375,0.36191737671363905,-0.10057505623827717,0.28669323977292915,-0.9025378047123294,0.013988316770108127,0.07191824941909646,0.006223737521641234,0.47145135770459157,0.26149483166869425,0.6960721632416693,-0.19727008032089988,-0.09221351513915681,-0.9640588171268935,-0.11182555777266377,1.1658425921259394,0.38697822929630105,0.03199238300185493,0.6675831144478305,-0.05682077767909391,-1.0788616885172926,-1.0683289298175103,-0.011556036679893206,-0.8241598553357058,0.03603138222848381,0.4886503982239577,-0.13609719486890054,-0.014676170389025776,-0.31081816786178396,-0.44399415936050846
10_0_1_20170110220507258.jpg.chip.jpg,10,0,-1.9637266875106916,0.6449146918142591,6.661217768684983,-3.216957705244156,3.2030736095905255,2.4019505729181865,-1.0507365869701044,1.746778268755399,-0.06522684117146423,-1.0429546188419638,-0.6409866518894242,-0.3300787002980919,-0.7838600660610404,-2.182644488757573,0.8694239272482969,0.4853712679247293,1.0186706253261932,-0.9667630046051578,-1.4418106382481268,-0.9769266550965304,0.13101631250044235,-0.937493514792606,1.4044735690799899,0.2115329378750061,-0.663568154657333,0.12371952315502575,-0.6160451772731134,0.7794390491210751,-2.1242964548666596,1.257020719359146,0.4257992915380404,-0.8768616815643431,0.1820354728421236,1.1642575453921202,0.7150290179445536,0.5608778207973716,-0.2614340786605467,-0.5779670108784306,-0.10134506736277624,1.2134749953395698,0.08537837246745526,0.6978914973391274,0.5199168878999114,0.585893540718438,1.0928282746296207,0.7271204501162736,-0.3219996466451299,0.5120979873596012,-0.3149993776679413,0.3925723578322714
10_0_1_20170110225339066.jpg.chip.jpg,10,0,10.529783230254683,2.195879872594304,-4.2773464609326215,-2.0989481668852994,3.060959570668009,-0.5801552284404128,-0.31995500459545384,-0.195192679746715,0.5593038153247153,-2.559417755787925,-0.7559007916449513,-0.005369687213327043,0.8443237721400239,1.2967151657490534,0.9188512552983209,1.3223366027392358,2.07365778944724,1.1641885850570413,-0.12482180694858096,0.8271413538819568,0.10878606400057045,-0.5334717748577653,1.6659191048362996,-0.5559526790463347,0.708615721497195,-0.1846718915743787,-0.045439683255733616,0.1217450037872501,-0.6030001201724932,0.4272787073716088,-0.11228112684630903,-0.6731703631518787,0.8486330307317347,0.10151510858720131,0.6171086178547118,0.6195639790851699,-0.24446412658961833,-0.7423755171602976,-0.10265119589968472,0.09670145207436992,-0.12261710732558911,-0.11432098325703793,0.11086823139468135,-0.19651764513618164,0.09768848180084076,-0.2789079544047971,-0.0820144043632685,-0.36406110125524777,-0.5663174604961867,0.08282980287330104
10_0_4_20170103202338152.jpg.chip.jpg,10,0,4.950354590721045,5.603809616625045,2.6339961203818802,-3.0013879271099326,-2.3711963578349198,0.6323991647290832,-0.14247337302639704,0.19241678653938207,-3.0015358984168308,0.9209155206129511,-0.29321789543549076,-0.5001292670539601,-1.6837769964814417,1.2710562724367824,-0.34495562625446796,-0.046786681127607366,-1.073720223180108,0.40651300115249106,-0.230455083207924,1.3272981180027255,-0.8321675063488774,1.2618368037559735,-0.9088534271151024,0.15795970973832194,0.7811443148099656,-1.142567426977208,0.3639319127333806,-1.6033184051884006,0.965265734313127,0.2865715336816067,-0.009180949786953536,-1.1860301339729729,0.8130281477642063,0.2392897837315673,0.28726297570826254,0.1879527855391989,0.315604722731399,0.33459992424024443,-1.4254744064426903,-0.18849335039036097,0.026473289502935878,-0.291314582301465,-0.40091229965017694,0.13593950778142833,-0.0013085997679182291,1.3594247870109057,-0.4172262760500229,-0.2288316229927331,-0.0214703995472292,-0.049273444969161244
10_1_0_20170109203218966.jpg.chip.jpg,10,1,3.869599264041355,0.6346104088637562,1.479700054671949,-4.731232084515493,1.8234872202080021,-3.134102685870018,-1.7317289538576488,0.19023033215920612,-0.49695174252262786,-2.1347685480109004,0.3374229325362342,-3.707998812197369,-0.858045978786179,1.7447400421346446,-0.8667281626740818,-0.5844920816128213,1.4111075094911962,-0.8693520934337736,0.9367419223138556,0.3834591799083731,-0.7606513518514139,0.6282368810646075,2.1836748174080114,0.14441068142854285,-0.6661254494869637,0.44781004461857815,-0.5919578943226822,0.2469544766500695,0.571558965049152,0.4727420796034903,-1.0285816302843644,-0.6375095500318281,1.8050640553599706,0.11191686973738346,0.4779812336502968,-0.9905589767493308,0.3811872689643872,-0.1453957590313368,0.7500974590667652,0.05584989370677949,-0.2341013559832409,-1.3628090853436583,0.19406697466511588,0.8330426508218286,-0.8895891722153962,1.0437352164046947,-0.6246735708783147,0.48309072317874546,0.8312739060880334,0.03664721160878235
